Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1288,24,1,11,Clothing,28,43,XL,Blue,Winter,3.4,0,5,4,Yes,1,20,4,4
1289,66,1,1,Accessories,93,40,XL,Charcoal,Winter,4.1,0,5,4,Yes,1,34,4,1
1290,35,1,10,Outerwear,24,28,M,Red,Fall,2.9,0,3,3,Yes,1,10,4,6
1291,67,1,19,Clothing,35,19,M,Indigo,Spring,3.4,0,1,2,Yes,1,3,4,0
1292,69,1,14,Footwear,68,40,S,Beige,Spring,3.2,0,5,0,Yes,1,23,3,3
1293,26,1,1,Accessories,61,16,M,Maroon,Summer,3.9,0,3,2,Yes,1,42,0,0
1294,23,1,23,Clothing,74,8,XL,Yellow,Fall,4.1,0,0,4,Yes,1,30,3,0
1295,27,1,16,Clothing,64,42,M,Silver,Summer,4.5,0,2,4,Yes,1,21,1,2
1296,30,1,20,Footwear,60,30,M,Olive,Fall,2.8,0,4,4,Yes,1,50,4,6
1297,48,1,11,Clothing,29,40,S,Teal,Spring,2.8,0,4,1,Yes,1,16,1,1
1298,44,1,14,Footwear,85,29,M,Silver,Summer,4.6,0,3,4,Yes,1,32,5,0
1299,29,1,13,Clothing,81,13,S,Indigo,Summer,3.0,0,1,2,Yes,1,14,0,3
1300,29,1,1,Accessories,23,17,L,Teal,Fall,3.6,0,0,0,Yes,1,42,5,1
1301,67,1,24,Clothing,100,47,M,Charcoal,Spring,4.5,0,1,3,Yes,1,47,2,2
1302,42,1,16,Clothing,54,18,M,Orange,Fall,5.0,0,5,1,Yes,1,21,3,6
1303,23,1,20,Footwear,25,11,M,Gold,Fall,2.9,0,0,3,Yes,1,37,2,4
1304,34,1,2,Clothing,32,31,L,Silver,Summer,3.1,0,5,3,Yes,1,10,2,0
1305,64,1,0,Accessories,63,25,S,Orange,Spring,4.0,0,0,0,Yes,1,18,4,2
1306,31,1,13,Clothing,56,23,XL,Peach,Spring,4.5,0,5,1,Yes,1,2,4,2
1307,54,1,23,Clothing,33,1,L,Brown,Winter,4.5,0,1,3,Yes,1,40,4,0
1308,23,1,4,Outerwear,32,24,L,Black,Summer,3.1,0,4,1,Yes,1,43,4,0
1309,59,1,5,Clothing,38,38,L,Red,Summer,4.4,0,2,3,Yes,1,14,2,2
1310,32,1,2,Clothing,21,10,L,Lavender,Summer,4.7,0,0,5,Yes,1,41,1,5
1311,43,1,9,Clothing,59,39,L,Brown,Winter,3.1,0,2,5,Yes,1,38,2,2
1312,32,1,17,Footwear,87,41,M,Maroon,Fall,4.2,0,2,1,Yes,1,12,5,0
1313,66,1,24,Clothing,79,24,M,Violet,Winter,3.0,0,5,5,Yes,1,19,0,4
1314,70,1,17,Footwear,28,24,M,Lavender,Summer,2.6,0,1,2,Yes,1,23,2,1
1315,42,1,3,Footwear,67,24,S,Magenta,Summer,3.4,0,5,2,Yes,1,49,3,0
1316,56,1,18,Clothing,75,23,L,Green,Spring,4.2,0,4,0,Yes,1,29,3,5
1317,28,1,1,Accessories,32,3,S,Lavender,Spring,4.6,0,4,4,Yes,1,14,3,1
1318,28,1,13,Clothing,43,16,M,Green,Spring,2.8,0,2,2,Yes,1,19,1,4
1319,52,1,18,Clothing,93,6,M,Maroon,Spring,2.7,0,5,1,Yes,1,19,2,1
1320,65,1,22,Accessories,24,35,M,Magenta,Spring,4.0,0,2,4,Yes,1,48,0,6
1321,56,1,8,Accessories,31,4,XL,Teal,Fall,3.1,0,4,2,Yes,1,19,3,0
1322,59,1,24,Clothing,84,24,L,Orange,Winter,3.7,0,2,1,Yes,1,45,0,2
1323,23,1,13,Clothing,74,46,M,Violet,Winter,4.0,0,2,3,Yes,1,17,0,5
1324,58,1,18,Clothing,62,31,M,Yellow,Spring,4.6,0,1,4,Yes,1,15,3,2
1325,39,1,12,Accessories,77,13,S,Orange,Summer,3.8,0,2,2,Yes,1,11,2,3
1326,28,1,0,Accessories,73,36,L,Gold,Summer,3.5,0,5,1,Yes,1,1,1,4
1327,40,1,17,Footwear,50,42,M,Indigo,Spring,4.6,0,0,2,Yes,1,17,1,4
1328,52,1,4,Outerwear,40,8,M,Turquoise,Winter,2.8,0,2,4,Yes,1,37,1,6
1329,37,1,23,Clothing,97,38,M,Orange,Winter,3.7,0,3,4,Yes,1,40,0,6
1330,70,1,6,Accessories,63,42,M,Indigo,Fall,3.3,0,4,1,Yes,1,50,4,2
1331,30,1,7,Accessories,65,44,M,Charcoal,Fall,2.9,0,2,4,Yes,1,20,4,1
1332,38,1,21,Clothing,91,19,M,Lavender,Spring,3.2,0,2,4,Yes,1,8,4,1
1333,66,1,9,Clothing,60,1,S,Gold,Spring,4.3,0,0,5,Yes,1,16,0,5
1334,29,1,13,Clothing,69,11,M,Lavender,Winter,2.7,0,1,3,Yes,1,9,0,5
1335,46,1,4,Outerwear,52,47,S,White,Spring,4.2,0,3,5,Yes,1,12,5,4
1336,56,1,3,Footwear,49,27,M,Lavender,Fall,4.8,0,2,0,Yes,1,26,2,6
1337,23,1,20,Footwear,85,36,M,Charcoal,Spring,4.8,0,4,5,Yes,1,44,3,3
1338,37,1,23,Clothing,86,41,L,Silver,Spring,3.4,0,5,1,Yes,1,19,2,1
1339,56,1,7,Accessories,51,0,S,Yellow,Winter,2.6,0,0,4,Yes,1,43,4,3
1340,36,1,1,Accessories,56,13,L,Olive,Winter,5.0,0,4,3,Yes,1,5,0,2
1341,40,1,1,Accessories,72,11,M,Peach,Fall,4.4,0,2,3,Yes,1,5,3,2
1342,26,1,9,Clothing,27,38,XL,Yellow,Fall,2.9,0,3,4,Yes,1,31,0,5
1343,57,1,22,Accessories,43,2,XL,Yellow,Summer,3.4,0,1,0,Yes,1,11,0,4
1344,68,1,20,Footwear,56,8,M,Indigo,Spring,3.4,0,5,4,Yes,1,34,0,4
1345,56,1,24,Clothing,37,31,S,Violet,Fall,4.9,0,2,3,Yes,1,14,1,0
1346,40,1,5,Clothing,21,26,M,White,Fall,3.6,0,2,4,Yes,1,42,5,6
1347,44,1,9,Clothing,91,23,L,White,Winter,3.0,0,2,2,Yes,1,15,5,1
1348,44,1,23,Clothing,95,44,M,Cyan,Summer,3.9,0,5,0,Yes,1,47,0,4
1349,19,1,1,Accessories,54,26,XL,Purple,Spring,3.2,0,4,4,Yes,1,23,2,3
1350,21,1,21,Clothing,36,39,XL,Black,Spring,3.2,0,0,3,Yes,1,23,1,1
1351,31,1,22,Accessories,71,7,M,Orange,Fall,4.3,0,1,3,Yes,1,1,1,2
1352,30,1,4,Outerwear,31,44,L,Maroon,Summer,2.8,0,2,0,Yes,1,28,0,5
1353,65,1,8,Accessories,89,13,XL,Orange,Spring,4.5,0,0,3,Yes,1,37,2,1
1354,39,1,13,Clothing,83,36,M,Teal,Winter,4.1,0,0,3,Yes,1,4,1,2
1355,64,1,0,Accessories,42,19,M,Gray,Spring,3.6,0,3,0,Yes,1,21,0,5
1356,59,1,18,Clothing,91,8,M,Blue,Summer,3.0,0,5,0,Yes,1,50,4,1
1357,49,1,10,Outerwear,61,13,M,Cyan,Spring,4.0,0,3,2,Yes,1,34,0,0
1358,24,1,0,Accessories,66,42,S,Red,Summer,3.5,0,5,3,Yes,1,20,1,5
1359,19,1,15,Accessories,22,26,XL,Pink,Spring,2.5,0,3,5,Yes,1,25,5,2
1360,27,1,9,Clothing,68,32,S,Cyan,Winter,4.3,0,3,5,Yes,1,26,0,3
1361,56,1,19,Clothing,43,0,L,Black,Fall,2.8,0,0,1,Yes,1,4,0,0
1362,49,1,5,Clothing,32,0,M,Beige,Fall,3.7,0,1,3,Yes,1,39,3,4
1363,41,1,4,Outerwear,46,5,M,Gray,Fall,4.3,0,1,1,Yes,1,29,1,6
1364,36,1,2,Clothing,90,48,L,Red,Summer,4.0,0,0,1,Yes,1,47,4,5
1365,68,1,8,Accessories,75,7,L,Yellow,Fall,4.7,0,1,1,Yes,1,5,1,2
1366,28,1,7,Accessories,69,13,M,Magenta,Winter,4.5,0,4,5,Yes,1,18,0,3
1367,45,1,1,Accessories,40,14,M,Magenta,Fall,3.1,0,3,2,Yes,1,10,2,3
1368,60,1,1,Accessories,63,14,S,Black,Fall,3.8,0,5,1,Yes,1,25,1,5
1369,21,1,16,Clothing,36,48,L,Orange,Summer,4.9,0,5,1,Yes,1,2,1,6
1370,32,1,17,Footwear,75,14,M,Green,Winter,3.2,0,1,4,Yes,1,48,5,3
1371,27,1,15,Accessories,67,25,L,Peach,Summer,2.9,0,4,0,Yes,1,41,0,2
1372,40,1,13,Clothing,64,23,M,Charcoal,Spring,2.8,0,4,5,Yes,1,42,2,4
1373,64,1,2,Clothing,61,21,M,Gray,Fall,4.0,0,2,0,Yes,1,44,4,1
1374,18,1,6,Accessories,40,45,L,Turquoise,Winter,2.6,0,2,5,Yes,1,6,1,5
1375,22,1,7,Accessories,97,31,M,Red,Fall,2.7,0,3,2,Yes,1,5,0,5
1376,42,1,20,Footwear,31,18,L,Brown,Spring,4.1,0,5,0,Yes,1,8,2,0
1377,57,1,14,Footwear,65,29,L,Pink,Spring,5.0,0,1,2,Yes,1,24,4,0
1378,33,1,22,Accessories,54,19,L,Olive,Spring,3.0,0,2,3,Yes,1,42,5,4
1379,37,1,10,Outerwear,49,16,XL,Lavender,Fall,3.6,0,4,2,Yes,1,24,5,6
1380,21,1,24,Clothing,64,22,L,Purple,Fall,2.8,0,5,0,Yes,1,38,5,1
1381,51,1,20,Footwear,35,20,S,Beige,Winter,4.6,0,0,4,Yes,1,41,1,3
1382,30,1,17,Footwear,86,12,L,Green,Winter,2.9,0,1,4,Yes,1,48,5,5
1383,68,1,10,Outerwear,55,21,L,Brown,Winter,4.8,0,5,1,Yes,1,16,0,5
1384,36,1,15,Accessories,58,48,M,Beige,Spring,3.3,0,0,1,Yes,1,4,5,4
1385,46,1,20,Footwear,96,1,M,Beige,Fall,4.6,0,1,4,Yes,1,8,0,6
1386,41,1,12,Accessories,64,23,M,Indigo,Fall,2.6,0,3,5,Yes,1,1,0,1
1387,68,1,10,Outerwear,56,36,M,Silver,Fall,4.0,0,0,3,Yes,1,4,3,5
1388,21,1,2,Clothing,85,19,M,Gold,Winter,3.8,0,2,4,Yes,1,20,2,4
1389,62,1,5,Clothing,23,3,M,Lavender,Spring,3.9,0,1,1,Yes,1,40,1,5
1390,59,1,15,Accessories,72,12,L,Orange,Fall,2.6,0,3,5,Yes,1,8,3,3
1391,25,1,8,Accessories,38,3,M,Maroon,Summer,4.3,0,5,4,Yes,1,42,3,6
1392,53,1,2,Clothing,29,23,S,White,Winter,3.6,0,0,1,Yes,1,38,2,0
1393,31,1,6,Accessories,46,3,M,Yellow,Spring,4.2,0,3,1,Yes,1,34,5,2
1394,46,1,6,Accessories,58,11,L,Yellow,Spring,3.9,0,0,1,Yes,1,14,4,3
1395,26,1,4,Outerwear,43,14,L,Magenta,Fall,4.7,0,4,3,Yes,1,39,1,6
1396,47,1,15,Accessories,32,47,L,Turquoise,Spring,2.8,0,1,3,Yes,1,40,4,1
1397,37,1,13,Clothing,30,48,XL,Lavender,Winter,3.0,0,1,3,Yes,1,49,3,4
1398,55,1,22,Accessories,67,20,S,Magenta,Summer,4.7,0,1,5,Yes,1,33,4,0
1399,30,1,5,Clothing,45,42,M,Cyan,Summer,2.5,0,0,2,Yes,1,25,2,6
1400,19,1,8,Accessories,81,26,M,Olive,Winter,3.1,0,0,5,Yes,1,48,5,0
1401,36,1,0,Accessories,23,27,M,Red,Fall,3.6,0,5,3,Yes,1,22,2,2
1402,23,1,14,Footwear,59,13,M,Blue,Fall,3.5,0,1,0,Yes,1,1,4,6
1403,62,1,22,Accessories,21,33,L,White,Summer,3.1,0,0,1,Yes,1,47,4,4
1404,26,1,0,Accessories,20,9,M,Peach,Spring,3.6,0,0,5,Yes,1,20,2,1
1405,36,1,12,Accessories,28,30,M,Charcoal,Winter,3.5,0,5,3,Yes,1,10,3,6
1406,33,1,21,Clothing,100,28,M,Peach,Winter,2.7,0,1,5,Yes,1,39,2,4
1407,32,1,16,Clothing,46,46,L,Turquoise,Spring,3.6,0,5,1,Yes,1,15,3,4
1408,56,1,7,Accessories,61,27,XL,Charcoal,Spring,4.5,0,1,1,Yes,1,11,2,0
1409,58,1,2,Clothing,58,18,M,Yellow,Winter,4.1,0,3,2,Yes,1,38,5,6
1410,34,1,0,Accessories,50,11,M,Blue,Spring,4.2,0,2,4,Yes,1,41,1,3
1411,61,1,8,Accessories,93,41,M,Purple,Summer,4.0,0,5,5,Yes,1,18,3,0
1412,48,1,19,Clothing,24,17,L,Green,Summer,2.8,0,4,5,Yes,1,13,5,5
1413,25,1,18,Clothing,100,21,M,Charcoal,Summer,2.6,0,3,0,Yes,1,43,5,0
1414,51,1,2,Clothing,79,28,S,Indigo,Fall,2.7,0,5,5,Yes,1,12,0,5
1415,29,1,21,Clothing,51,22,M,Black,Summer,4.5,0,3,5,Yes,1,3,2,1
1416,54,1,1,Accessories,90,12,M,Blue,Winter,3.7,0,0,2,Yes,1,12,2,2
1417,48,1,3,Footwear,56,11,L,Silver,Summer,3.4,0,4,2,Yes,1,46,1,5
1418,62,1,18,Clothing,25,25,S,Brown,Spring,4.6,0,1,4,Yes,1,21,3,3
1419,18,1,16,Clothing,75,0,M,Violet,Summer,4.1,0,0,0,Yes,1,23,5,2
1420,43,1,7,Accessories,75,25,M,Orange,Summer,2.6,0,3,2,Yes,1,4,3,5
1421,22,1,11,Clothing,53,4,XL,Gray,Summer,4.6,0,1,5,Yes,1,45,4,2
1422,68,1,5,Clothing,100,37,S,Gold,Spring,3.0,0,2,4,Yes,1,24,0,3
1423,44,1,5,Clothing,27,42,L,Charcoal,Fall,3.4,0,4,2,Yes,1,3,4,1
1424,51,1,14,Footwear,60,21,S,Black,Fall,3.5,0,4,2,Yes,1,12,5,2
1425,66,1,10,Outerwear,23,6,S,Indigo,Fall,3.5,0,1,4,Yes,1,34,0,2
1426,59,1,4,Outerwear,40,49,S,White,Winter,3.7,0,3,3,Yes,1,39,2,0
1427,60,1,13,Clothing,38,21,M,Yellow,Summer,4.8,0,2,2,Yes,1,35,4,2
1428,31,1,0,Accessories,90,40,S,Orange,Summer,4.9,0,4,5,Yes,1,8,2,0
1429,20,1,2,Clothing,97,33,S,Green,Summer,4.9,0,3,1,Yes,1,42,4,5
1430,24,1,19,Clothing,38,19,L,Gold,Fall,4.7,0,5,4,Yes,1,6,2,2
1431,48,1,14,Footwear,30,21,S,Orange,Summer,4.9,0,4,2,Yes,1,3,2,3
1432,39,1,13,Clothing,88,40,M,Cyan,Fall,2.9,0,0,1,Yes,1,29,5,5
1433,34,1,8,Accessories,33,8,L,Black,Winter,4.4,0,1,1,Yes,1,32,3,5
1434,70,1,9,Clothing,60,22,L,Yellow,Winter,3.2,0,5,3,Yes,1,45,3,6
1435,59,1,23,Clothing,64,31,L,Maroon,Summer,4.6,0,4,2,Yes,1,21,3,1
1436,45,1,15,Accessories,95,36,XL,Black,Fall,4.0,0,3,4,Yes,1,41,1,6
1437,35,1,20,Footwear,83,22,M,Gray,Winter,3.7,0,5,2,Yes,1,23,4,3
1438,69,1,3,Footwear,97,25,XL,Orange,Winter,4.2,0,3,2,Yes,1,14,1,0
1439,58,1,4,Outerwear,38,46,M,Cyan,Spring,2.9,0,1,4,Yes,1,24,3,4
1440,25,1,3,Footwear,48,30,M,Magenta,Summer,4.8,0,2,3,Yes,1,25,1,3
1441,27,1,14,Footwear,76,2,M,Pink,Spring,4.4,0,0,4,Yes,1,13,5,4
1442,34,1,13,Clothing,25,26,S,Turquoise,Summer,3.4,0,3,2,Yes,1,3,5,2
1443,53,1,9,Clothing,92,11,S,Violet,Spring,2.8,0,1,0,Yes,1,42,2,0
1444,58,1,14,Footwear,47,11,L,Teal,Fall,4.2,0,4,3,Yes,1,2,1,4
1445,32,1,23,Clothing,36,44,L,Pink,Fall,3.8,0,5,1,Yes,1,26,1,5
1446,64,1,1,Accessories,51,3,M,Gold,Fall,3.1,0,5,0,Yes,1,24,2,0
1447,63,1,11,Clothing,35,49,XL,Red,Summer,3.2,0,3,1,Yes,1,6,2,5
1448,23,1,9,Clothing,57,30,S,Beige,Summer,3.0,0,2,3,Yes,1,25,4,4
1449,64,1,3,Footwear,95,47,M,Black,Summer,3.6,0,0,2,Yes,1,11,2,2
1450,18,1,21,Clothing,41,31,L,Lavender,Winter,2.5,0,3,5,Yes,1,20,1,2
1451,25,1,5,Clothing,44,12,S,Teal,Winter,3.4,0,4,2,Yes,1,25,1,5
1452,54,1,10,Outerwear,34,43,M,Maroon,Fall,2.5,0,5,3,Yes,1,35,4,5
1453,60,1,10,Outerwear,25,5,L,Blue,Spring,4.7,0,5,0,Yes,1,11,0,5
1454,36,1,3,Footwear,93,45,S,Teal,Winter,3.2,0,4,0,Yes,1,41,0,3
1455,66,1,20,Footwear,50,9,L,Maroon,Winter,2.9,0,0,2,Yes,1,17,2,0
1456,60,1,13,Clothing,79,0,L,Silver,Fall,4.9,0,3,1,Yes,1,1,4,2
1457,59,1,4,Outerwear,100,25,S,Olive,Spring,2.7,0,5,5,Yes,1,30,4,2
1458,58,1,16,Clothing,57,37,S,Gray,Spring,4.7,0,0,1,Yes,1,47,5,3
1459,35,1,23,Clothing,28,24,M,Peach,Spring,2.9,0,3,0,Yes,1,34,5,6
1460,20,1,17,Footwear,35,18,L,Yellow,Winter,4.8,0,4,1,Yes,1,18,5,3
1461,70,1,3,Footwear,85,37,L,Violet,Fall,4.6,0,5,4,Yes,1,33,5,1
1462,54,1,22,Accessories,95,36,S,Red,Summer,5.0,0,4,0,Yes,1,42,5,5
1463,38,1,20,Footwear,90,43,S,Charcoal,Summer,4.8,0,5,0,Yes,1,2,5,5
1464,54,1,12,Accessories,49,35,M,Beige,Summer,4.9,0,2,5,Yes,1,1,0,4
1465,33,1,1,Accessories,92,25,M,Peach,Winter,4.6,0,0,0,Yes,1,23,0,5
1466,46,1,6,Accessories,72,26,XL,Violet,Winter,3.9,0,0,5,Yes,1,42,1,1
1467,58,1,18,Clothing,71,0,M,Green,Summer,4.5,0,4,5,Yes,1,3,4,0
1468,30,1,12,Accessories,27,34,XL,Olive,Winter,4.7,0,2,5,Yes,1,16,3,3
1469,42,1,6,Accessories,39,3,S,Silver,Fall,3.9,0,0,1,Yes,1,46,1,3
1470,28,1,12,Accessories,98,23,M,Purple,Winter,4.4,0,3,4,Yes,1,31,4,2
1471,43,1,14,Footwear,27,4,M,Silver,Spring,3.9,0,5,3,Yes,1,15,1,2
1472,31,1,12,Accessories,71,1,S,Gray,Spring,2.8,0,4,0,Yes,1,48,5,2
1473,39,1,8,Accessories,24,13,L,Turquoise,Spring,3.5,0,0,5,Yes,1,11,1,6
1474,69,1,18,Clothing,63,48,M,Violet,Fall,4.3,0,1,1,Yes,1,20,2,2
1475,31,1,23,Clothing,72,29,S,Pink,Fall,3.9,0,0,3,Yes,1,6,2,4
1476,44,1,2,Clothing,61,38,M,Teal,Spring,4.0,0,0,1,Yes,1,24,1,4
1477,39,1,8,Accessories,56,49,M,Magenta,Fall,4.1,0,2,3,Yes,1,18,2,4
1478,24,1,1,Accessories,32,36,XL,Silver,Summer,4.3,0,2,4,Yes,1,1,4,2
1479,28,1,6,Accessories,23,46,M,Blue,Summer,4.2,0,4,2,Yes,1,13,5,1
1480,48,1,4,Outerwear,100,46,L,Black,Spring,4.0,0,3,4,Yes,1,2,0,6
1481,39,1,12,Accessories,74,28,M,Gold,Fall,3.6,0,1,1,Yes,1,26,1,5
1482,64,1,19,Clothing,33,19,S,Gray,Spring,3.3,0,2,4,Yes,1,31,4,5
1483,28,1,6,Accessories,67,48,S,Magenta,Spring,4.1,0,5,0,Yes,1,43,0,6
1484,39,1,12,Accessories,61,20,S,Yellow,Summer,4.7,0,4,3,Yes,1,12,3,1
1485,49,1,18,Clothing,46,26,M,Teal,Summer,4.4,0,1,5,Yes,1,22,5,2
1486,22,1,6,Accessories,56,26,L,Red,Spring,3.4,0,0,4,Yes,1,3,1,3
1487,25,1,20,Footwear,73,11,S,Yellow,Spring,5.0,0,1,2,Yes,1,23,5,2
1488,40,1,19,Clothing,44,2,L,Black,Summer,4.6,0,2,5,Yes,1,26,4,0
1489,23,1,8,Accessories,44,10,L,Pink,Winter,4.0,0,5,4,Yes,1,37,2,6
1490,24,1,12,Accessories,26,24,XL,Magenta,Summer,4.1,0,4,3,Yes,1,42,5,5
1491,66,1,20,Footwear,52,17,L,Olive,Spring,4.9,0,5,1,Yes,1,15,5,1
1492,27,1,16,Clothing,54,3,S,Black,Summer,2.7,0,5,2,Yes,1,10,0,5
1493,62,1,10,Outerwear,38,32,M,Maroon,Summer,4.5,0,5,2,Yes,1,3,5,5
1494,70,1,1,Accessories,44,33,S,Gold,Fall,2.7,0,5,4,Yes,1,44,2,5
1495,43,1,24,Clothing,76,25,M,Gray,Spring,3.0,0,0,3,Yes,1,23,0,3
1496,45,1,12,Accessories,23,38,M,Brown,Winter,4.5,0,4,3,Yes,1,6,4,6
1497,63,1,24,Clothing,98,11,M,Purple,Winter,5.0,0,2,4,Yes,1,9,5,1
1498,69,1,10,Outerwear,33,21,S,Magenta,Spring,3.8,0,3,0,Yes,1,16,3,2
1499,59,1,23,Clothing,32,12,M,Teal,Summer,3.1,0,4,4,Yes,1,46,5,3
1500,19,1,3,Footwear,85,9,S,Olive,Fall,3.4,0,1,2,Yes,1,24,2,2
1501,63,1,11,Clothing,69,0,L,Maroon,Summer,4.8,0,5,3,Yes,1,22,3,4
1502,37,1,11,Clothing,55,1,XL,Silver,Spring,2.7,0,0,4,Yes,1,13,3,2
1503,37,1,13,Clothing,66,20,M,Black,Summer,3.2,0,4,5,Yes,1,20,1,3
1504,50,1,10,Outerwear,30,21,M,Maroon,Fall,3.9,0,1,0,Yes,1,46,1,5
1505,60,1,10,Outerwear,80,1,M,Teal,Winter,4.2,0,1,3,Yes,1,10,0,4
1506,46,1,1,Accessories,20,33,M,Teal,Summer,3.0,0,4,1,Yes,1,39,1,4
1507,35,1,16,Clothing,30,39,L,Beige,Fall,3.0,0,5,0,Yes,1,44,4,5
1508,66,1,5,Clothing,86,37,S,Maroon,Winter,3.7,0,0,0,Yes,1,7,5,0
1509,35,1,2,Clothing,84,5,L,Beige,Spring,4.4,0,2,5,Yes,1,3,1,2
1510,20,1,5,Clothing,54,28,XL,White,Summer,4.6,0,2,2,Yes,1,44,3,0
1511,55,1,2,Clothing,30,19,XL,Gray,Fall,3.0,0,2,2,Yes,1,31,5,0
1512,34,1,5,Clothing,91,9,M,Violet,Winter,3.6,0,2,1,Yes,1,48,2,6
1513,60,1,20,Footwear,23,48,L,Silver,Winter,3.9,0,3,4,Yes,1,18,4,1
1514,22,1,21,Clothing,35,42,M,Red,Spring,4.1,0,4,2,Yes,1,27,1,4
1515,26,1,17,Footwear,90,43,L,Brown,Winter,3.9,0,5,0,Yes,1,1,5,6
1516,39,1,11,Clothing,93,13,S,Turquoise,Fall,3.9,0,3,0,Yes,1,34,1,6
1517,20,1,11,Clothing,68,27,L,Indigo,Winter,4.5,0,0,1,Yes,1,5,0,1
1518,57,1,6,Accessories,41,28,M,Violet,Spring,3.4,0,4,4,Yes,1,12,1,5
1519,68,1,1,Accessories,73,31,M,Yellow,Winter,4.1,0,1,3,Yes,1,14,5,3
1520,50,1,22,Accessories,73,42,L,Cyan,Fall,4.9,0,5,3,Yes,1,40,4,6
1521,21,1,8,Accessories,66,14,M,Brown,Summer,4.4,0,5,0,Yes,1,39,1,5
1522,29,1,0,Accessories,59,46,M,White,Summer,2.7,0,2,0,Yes,1,50,0,6
1523,38,1,18,Clothing,72,41,L,Yellow,Spring,4.8,0,5,2,Yes,1,5,3,4
1524,54,1,21,Clothing,88,9,M,White,Summer,3.3,0,5,0,Yes,1,35,3,0
1525,22,1,21,Clothing,76,20,L,Pink,Summer,4.4,0,3,2,Yes,1,6,1,1
1526,29,1,1,Accessories,31,36,M,Indigo,Winter,4.6,0,3,0,Yes,1,22,1,3
1527,41,1,10,Outerwear,22,35,L,White,Summer,3.1,0,4,3,Yes,1,27,4,4
1528,26,1,8,Accessories,75,48,L,Red,Fall,4.5,0,0,0,Yes,1,33,3,3
1529,69,1,24,Clothing,75,36,S,Red,Spring,4.0,0,2,5,Yes,1,47,5,1
1530,20,1,0,Accessories,63,9,M,Lavender,Winter,3.1,0,5,2,Yes,1,48,2,1
1531,59,1,4,Outerwear,21,30,M,Teal,Spring,3.9,0,5,3,Yes,1,22,0,5
1532,63,1,0,Accessories,83,23,S,Violet,Spring,4.5,0,1,3,Yes,1,8,4,1
1533,68,1,10,Outerwear,46,48,S,Silver,Winter,4.4,0,4,3,Yes,1,5,4,2
1534,50,1,17,Footwear,59,28,M,Gold,Summer,3.6,0,0,0,Yes,1,16,0,5
1535,55,1,2,Clothing,66,49,M,Green,Summer,3.4,0,5,2,Yes,1,26,5,3
1536,36,1,14,Footwear,74,47,S,Turquoise,Fall,4.0,0,4,0,Yes,1,8,5,4
1537,18,1,22,Accessories,82,21,M,Indigo,Summer,2.6,0,1,5,Yes,1,17,1,5
1538,68,1,17,Footwear,89,1,L,Black,Spring,3.2,0,0,3,Yes,1,50,5,0
1539,56,1,5,Clothing,65,12,L,Charcoal,Fall,3.2,0,0,4,Yes,1,22,5,1
1540,32,1,1,Accessories,55,10,M,Turquoise,Spring,5.0,0,2,0,Yes,1,19,1,2
1541,28,1,18,Clothing,95,5,M,Red,Winter,2.9,0,3,3,Yes,1,14,0,4
1542,24,1,7,Accessories,77,12,S,Indigo,Winter,2.9,0,1,5,Yes,1,35,1,1
1543,59,1,2,Clothing,44,10,M,Maroon,Winter,3.5,0,5,3,Yes,1,43,4,6
1544,56,1,11,Clothing,89,48,M,Indigo,Fall,4.0,0,0,4,Yes,1,24,5,0
1545,30,1,12,Accessories,24,3,M,Maroon,Spring,3.9,0,4,4,Yes,1,17,3,1
1546,48,1,1,Accessories,43,7,M,Black,Winter,4.9,0,1,5,Yes,1,49,0,0
1547,60,1,20,Footwear,51,36,XL,Purple,Summer,3.8,0,2,1,Yes,1,17,0,0
1548,46,1,8,Accessories,46,39,L,Teal,Summer,3.5,0,4,4,Yes,1,40,1,5
1549,69,1,5,Clothing,32,19,M,Silver,Summer,3.7,0,4,5,Yes,1,43,0,6
1550,19,1,20,Footwear,55,15,M,Black,Spring,2.9,0,1,0,Yes,1,19,3,2
1551,66,1,22,Accessories,26,3,S,Black,Summer,2.8,0,3,2,Yes,1,40,0,5
1552,64,1,7,Accessories,29,22,M,Olive,Summer,3.7,0,3,0,Yes,1,13,2,4
1553,54,1,2,Clothing,49,30,L,Purple,Spring,3.0,0,3,1,Yes,1,20,2,4
1554,27,1,2,Clothing,45,7,M,Indigo,Spring,4.8,0,4,2,Yes,1,21,3,5
1555,64,1,18,Clothing,48,43,S,Lavender,Winter,2.7,0,2,4,Yes,1,18,1,1
1556,43,1,18,Clothing,47,34,S,Cyan,Winter,4.5,0,0,2,Yes,1,44,1,5
1557,43,1,9,Clothing,57,0,M,Gold,Fall,2.7,0,5,4,Yes,1,26,2,5
1558,27,1,0,Accessories,34,40,L,Magenta,Fall,3.5,0,4,3,Yes,1,34,4,5
1559,35,1,22,Accessories,75,30,XL,Teal,Fall,3.5,0,2,1,Yes,1,24,2,2
1560,43,1,15,Accessories,94,36,L,Beige,Fall,4.5,0,5,5,Yes,1,23,4,3
1561,57,1,8,Accessories,84,36,M,Teal,Winter,3.8,0,5,2,Yes,1,3,3,6
1562,50,1,15,Accessories,38,23,M,Indigo,Summer,3.8,0,2,4,Yes,1,2,0,5
